"","as.numeric.B_coefficient2."
"1",2.82959151763155
"2",3.77968960022723
"3",4.43954576133312
"4",4.29344546128441
"5",3.58894922655723
"6",3.12280125350323
"7",2.82972149822527
"8",3.75659141021203
"9",4.45801472796179
"10",4.28063618958096
"11",3.58930422417651
"12",3.12605505612085
"13",2.84135568698528
"14",3.78032398391364
"15",4.43902252362795
"16",4.29698798663005
"17",3.60664660186077
"18",3.10378612197687
"19",2.8177119032108
"20",3.78537668724167
"21",4.44583759241264
"22",4.28558068117398
"23",3.58995699017259
"24",3.11914972993848
"25",2.46519551980173
"26",3.75653030169754
"27",4.53283121822036
"28",4.38773755009144
"29",3.83744090681776
"30",3.19531837791222
"31",2.49317874272562
"32",3.77167534547961
"33",4.51719135046184
"34",4.39924437939565
"35",3.84214177047324
"36",3.21471591494852
"37",2.47332359383624
"38",3.75206909732001
"39",4.52650746039006
"40",4.40240493069599
"41",3.83890925206559
"42",3.2128582013098
"43",2.47382003435518
"44",3.7547431712863
"45",4.51651628138607
"46",4.39589621368416
"47",3.83836767323142
"48",3.20780374782518
"49",3.13646145496636
"50",3.9693614164174
"51",4.52334833148899
"52",4.3115826852199
"53",3.61412228966687
"54",2.76076422518586
"55",3.12495384472706
"56",3.97213459296654
"57",4.53333978790876
"58",4.32057790681142
"59",3.59661849942644
"60",2.76717128666248
"61",3.13867819876777
"62",3.95374353614862
"63",4.55396227343448
"64",4.30299175501714
"65",3.62602504913247
"66",2.74265055280975
"67",3.13481771685699
"68",3.95619420648869
"69",4.55280409876539
"70",4.31535190048956
"71",3.60690086290924
"72",2.76524081346699
