"","as.numeric.B_coefficient2."
"1",2.90066475110429
"2",3.68925560642878
"3",4.20929733738781
"4",4.00614695413646
"5",3.43320413711277
"6",3.10297229041769
"7",2.90765298953677
"8",3.69341261744525
"9",4.21838047018544
"10",3.99220206446384
"11",3.4440659721371
"12",3.12000685173512
"13",2.90307988962623
"14",3.68501448049239
"15",4.20763229917842
"16",3.9846772568703
"17",3.42478467324859
"18",3.12843701384751
"19",2.90255678352776
"20",3.68486891005275
"21",4.20179276796856
"22",3.99054866994384
"23",3.41135489425762
"24",3.11046838713656
"25",2.54696686571639
"26",3.66775980186766
"27",4.29059836284646
"28",4.10331783289132
"29",3.67906439404915
"30",3.20247893608851
"31",2.55898489017085
"32",3.65708195183431
"33",4.28552637629661
"34",4.11383997674839
"35",3.68144737518197
"36",3.20017032113811
"37",2.54710555553008
"38",3.68498867670766
"39",4.27487212654532
"40",4.10576834447821
"41",3.66597497854259
"42",3.21461591095832
"43",2.55913727890548
"44",3.67352554807613
"45",4.28695592871904
"46",4.11851984923279
"47",3.65679203160696
"48",3.21374780500107
"49",3.21170774931764
"50",3.88020350409046
"51",4.30026050372272
"52",4.03423554076279
"53",3.44284861424351
"54",2.74795179639132
"55",3.21244702386377
"56",3.8876295046041
"57",4.29238542190757
"58",4.03179129469652
"59",3.44468596115563
"60",2.75541101114601
"61",3.20672987214348
"62",3.8856154254741
"63",4.2930852658478
"64",4.03133133560747
"65",3.43832266059297
"66",2.74512613481993
"67",3.20587713619841
"68",3.88036859140531
"69",4.2884141473419
"70",4.03135746316441
"71",3.44140577417259
"72",2.7456821177274
