"","as.numeric.B_coefficient2."
"1",2.66442540936693
"2",2.7071182953658
"3",2.39549728308066
"4",2.26682898224334
"5",2.40699641832525
"6",2.73598480422076
"7",2.66388931236558
"8",2.68533048651837
"9",2.39968732211152
"10",2.25634538014974
"11",2.39828051361364
"12",2.74385748438338
"13",2.66101670335546
"14",2.68961262223982
"15",2.4160715995646
"16",2.24459609554602
"17",2.40967967104248
"18",2.73831128677298
"19",2.65695963687638
"20",2.68950308437592
"21",2.40611023081258
"22",2.27238099858293
"23",2.36614010656291
"24",2.74396593926339
"25",2.27874997345847
"26",2.63602244707822
"27",2.62295886524458
"28",2.52109636567984
"29",2.64935417543509
"30",2.84097851550925
"31",2.27664502950188
"32",2.64666115970979
"33",2.6201183577566
"34",2.51606019072411
"35",2.64913566420679
"36",2.84554743300481
"37",2.25984664205422
"38",2.63086928549501
"39",2.63839315981927
"40",2.51352871436973
"41",2.65231838093575
"42",2.83071047293795
"43",2.26698756875475
"44",2.64492978104366
"45",2.63005034742974
"46",2.51111014877539
"47",2.6597021593542
"48",2.83119563939513
"49",2.97528050365315
"50",2.87548600888246
"51",2.64767938820002
"52",2.39565045733414
"53",2.36079877678757
"54",2.34431727230192
"55",2.96133308770199
"56",2.89243295551941
"57",2.64080046705352
"58",2.39470724597005
"59",2.36928707844342
"60",2.3281370788709
"61",2.96861422576175
"62",2.88361311814846
"63",2.64773082857448
"64",2.40947729887036
"65",2.37130374635878
"66",2.32519539572572
"67",2.97304648532334
"68",2.90400738875332
"69",2.63949499986963
"70",2.39622493215651
"71",2.35101152943813
"72",2.3465437171781
