"","as.numeric.B_coefficient2."
"1",2.92639830383859
"2",3.76559045110817
"3",4.42948461620854
"4",4.21002346381612
"5",3.50776833423819
"6",3.1680207561012
"7",2.92899013354781
"8",3.76639768972998
"9",4.43408544230155
"10",4.21359443773226
"11",3.49538591332806
"12",3.18974130640332
"13",2.93976327738679
"14",3.76911066267494
"15",4.43547033878114
"16",4.19282269449345
"17",3.53224969987302
"18",3.17195120421396
"19",2.9461858064429
"20",3.75158964487168
"21",4.42122109776393
"22",4.20996137995361
"23",3.49899369015067
"24",3.1744581914983
"25",2.58174832915918
"26",3.75438716906165
"27",4.50097925688525
"28",4.31426424798461
"29",3.76412964650052
"30",3.26526096543583
"31",2.59011369523415
"32",3.76531273004897
"33",4.50073157585506
"34",4.31356773312679
"35",3.76206282105026
"36",3.27739836653538
"37",2.59227595312251
"38",3.77247365447111
"39",4.50230586513191
"40",4.32010491271635
"41",3.75562489871456
"42",3.26508807670372
"43",2.5850490586089
"44",3.73905074893714
"45",4.5128693511307
"46",4.30865154143549
"47",3.76069324709632
"48",3.26563807323516
"49",3.23275570610849
"50",3.9767364446016
"51",4.50110908698982
"52",4.24399624225065
"53",3.51977787634103
"54",2.85310584452519
"55",3.24239875920443
"56",3.97146206112306
"57",4.5178369287128
"58",4.22384410941382
"59",3.52271843673121
"60",2.82047942235372
"61",3.24375941505317
"62",3.96549276685777
"63",4.50372726794877
"64",4.24763961321045
"65",3.50603616872492
"66",2.82993064891512
"67",3.24981134805178
"68",3.96717367882947
"69",4.51669373437008
"70",4.21981020343449
"71",3.5419569957594
"72",2.83713180622743
