"","as.numeric.B_coefficient2."
"1",3.11202465266696
"2",4.27011099758185
"3",5.17319996509043
"4",5.06321350143766
"5",4.21915561333094
"6",3.6075847643177
"7",3.10297778788313
"8",4.30392446489747
"9",5.15892578401293
"10",5.05485963438833
"11",4.24907748346045
"12",3.61883386010026
"13",3.10741157194758
"14",4.28240482326436
"15",5.16725416957451
"16",5.06569723268407
"17",4.2480828308648
"18",3.61116596130321
"19",3.1073781569305
"20",4.29296794860488
"21",5.17229497171684
"22",5.05747455952633
"23",4.25737500835258
"24",3.60187538812159
"25",2.76016796074391
"26",4.28175854016604
"27",5.22487304995729
"28",5.15081494144676
"29",4.48750489854488
"30",3.72376018409335
"31",2.76204172289844
"32",4.29043150296026
"33",5.22077955943069
"34",5.14300286357444
"35",4.5031378715648
"36",3.69332024177244
"37",2.76687118394119
"38",4.28455739449547
"39",5.23387205712133
"40",5.14920925597863
"41",4.47674988835376
"42",3.70112335081637
"43",2.76655569739775
"44",4.28610594253638
"45",5.23007752498181
"46",5.14513257578445
"47",4.48915102920473
"48",3.71254314159148
"49",3.44306110133116
"50",4.47844649304212
"51",5.23895456193433
"52",5.07870118249224
"53",4.26951773152388
"54",3.26354687246515
"55",3.44859031161704
"56",4.47625502533678
"57",5.23106799972787
"58",5.07819161543694
"59",4.26838841525108
"60",3.27913362803376
"61",3.4255319641166
"62",4.49236929583794
"63",5.23561747725142
"64",5.08396663743052
"65",4.25773260380185
"66",3.26930481374263
"67",3.44120542194166
"68",4.47825351692054
"69",5.23718767666112
"70",5.08867642762631
"71",4.25964898953297
"72",3.27175624158375
