"","as.numeric.B_coefficient2."
"1",2.74507266003868
"2",3.79246337580238
"3",4.63405618258233
"4",4.47313351635599
"5",3.63424571885549
"6",3.13094745257372
"7",2.76084047422163
"8",3.79690067773848
"9",4.63995210838208
"10",4.45608807091932
"11",3.63816424607544
"12",3.13882816056294
"13",2.74465805258182
"14",3.80819737321762
"15",4.6343911256364
"16",4.46640664606903
"17",3.62496229660468
"18",3.13907107657425
"19",2.76124216708729
"20",3.8084045409471
"21",4.62858372650967
"22",4.44831481580421
"23",3.65195182612749
"24",3.1406068612037
"25",2.34828478079953
"26",3.7964939117561
"27",4.69688193599311
"28",4.57360846566862
"29",3.93208935208595
"30",3.23700954874049
"31",2.36032645706096
"32",3.79939791168538
"33",4.70780962895623
"34",4.58057300396623
"35",3.92267458507611
"36",3.2393048139064
"37",2.35342319044735
"38",3.78405890009382
"39",4.70357471524016
"40",4.57479728750506
"41",3.91946601670091
"42",3.24476809228504
"43",2.34658004050468
"44",3.79972333017139
"45",4.70922423830038
"46",4.56755357533425
"47",3.92481476815391
"48",3.23420167132645
"49",3.08213424619949
"50",4.03350657304552
"51",4.72275050286409
"52",4.48351679009945
"53",3.66570243635949
"54",2.73713149617137
"55",3.0774762594553
"56",4.02875941076695
"57",4.73534811341846
"58",4.47910209172117
"59",3.66743093695114
"60",2.70825742911318
"61",3.08092086190181
"62",4.0368208404958
"63",4.71653161898384
"64",4.48575246427587
"65",3.66185795037573
"66",2.74728875615863
"67",3.07992170060068
"68",4.02736276428514
"69",4.72048621586779
"70",4.47601113542252
"71",3.65518101863848
"72",2.7562952293618
