"","as.numeric.B_coefficient2."
"1",3.36683261432299
"2",4.38513348560405
"3",5.09811147055357
"4",4.95468105400324
"5",4.3147353802252
"6",3.7983794621648
"7",3.36116762133142
"8",4.37469227936099
"9",5.11389241037339
"10",4.94478188050129
"11",4.30465286045855
"12",3.80103700244938
"13",3.36250057741796
"14",4.38428338362609
"15",5.10101438475126
"16",4.94712228069009
"17",4.32431879244816
"18",3.79675372227719
"19",3.36679668289042
"20",4.37164895197028
"21",5.11156838733788
"22",4.94480794554106
"23",4.32490840892899
"24",3.80041187336599
"25",3.10344138829801
"26",4.36926338133939
"27",5.14103792374295
"28",5.02756479450824
"29",4.51116044841925
"30",3.88768714508206
"31",3.09918548193727
"32",4.37618671072213
"33",5.14861527383745
"34",5.03588055630385
"35",4.49218887732104
"36",3.89033476739614
"37",3.08536085174968
"38",4.39027986447097
"39",5.12774249130312
"40",5.03436684639677
"41",4.48704631773784
"42",3.88906524108011
"43",3.09129158658739
"44",4.4026940386158
"45",5.13785877571647
"46",5.0405259831572
"47",4.4838064603611
"48",3.89871173395918
"49",3.6254692865754
"50",4.53397145188222
"51",5.15641463330622
"52",4.96540995714644
"53",4.33075118853149
"54",3.52761027915441
"55",3.62996401440396
"56",4.55209439026267
"57",5.15076769093729
"58",4.96980531857707
"59",4.3165806198723
"60",3.52388575978644
"61",3.63856654317947
"62",4.54980715495044
"63",5.154154032419
"64",4.9701347860101
"65",4.33626479125138
"66",3.53808898802153
"67",3.63552230432396
"68",4.53378355347898
"69",5.15590385695497
"70",4.9664913199878
"71",4.33281931499299
"72",3.5379162666001
