"","as.numeric.B_coefficient2."
"1",2.97512164868091
"2",4.03803646859314
"3",4.85287552233939
"4",4.71762008677872
"5",3.93700521356444
"6",3.3931084033172
"7",2.97656353222366
"8",4.04611279139331
"9",4.84130294612274
"10",4.71186462540971
"11",3.95311865509314
"12",3.40799307801374
"13",2.98206244783934
"14",4.04044874882038
"15",4.85297036055962
"16",4.69463907295162
"17",3.95623565986078
"18",3.40247401425769
"19",2.96831658943543
"20",4.05227187942151
"21",4.86285327652118
"22",4.69570721396461
"23",3.95684379204742
"24",3.40582883088847
"25",2.62225811566832
"26",4.03267947000114
"27",4.92175259123812
"28",4.80584908611973
"29",4.19361649763471
"30",3.50224217293389
"31",2.63033666467015
"32",4.03202769587536
"33",4.91940055758221
"34",4.80791301214213
"35",4.19754501888124
"36",3.49338903006375
"37",2.6175273006709
"38",4.06749846330209
"39",4.88853175504037
"40",4.82206265669576
"41",4.19275727539617
"42",3.50674252950136
"43",2.61540319638597
"44",4.02621550521384
"45",4.91861187296396
"46",4.80520889179957
"47",4.18613903039711
"48",3.50234993037422
"49",3.28831951372704
"50",4.24583981125848
"51",4.92625004260138
"52",4.72781029827577
"53",3.97329304315663
"54",3.0593128981927
"55",3.29733014531386
"56",4.2601415221367
"57",4.93124547181985
"58",4.74363137767788
"59",3.94080714266643
"60",3.07048114452602
"61",3.29333286265182
"62",4.23643847555074
"63",4.93360006187214
"64",4.73263971916485
"65",3.95827300181721
"66",3.05485986467457
"67",3.28965434880895
"68",4.24788968354375
"69",4.93403406522774
"70",4.72783487322092
"71",3.96723618933252
"72",3.05612267154126
