"","as.numeric.B_coefficient2."
"1",3.26632496274603
"2",4.03069583579388
"3",4.63877076524593
"4",4.52733694628554
"5",3.95671386802697
"6",3.6089399764565
"7",3.27683727304923
"8",4.0166358708926
"9",4.64660256944045
"10",4.53182821657393
"11",3.92781580777022
"12",3.62358214649436
"13",3.27830375105647
"14",4.01924658208666
"15",4.64055606362204
"16",4.51668279333986
"17",3.96429230153294
"18",3.62468931831985
"19",3.26917879652971
"20",4.02331169725393
"21",4.64955799689572
"22",4.52737450535252
"23",3.93564544989439
"24",3.60892238146091
"25",2.9817517371132
"26",4.016188384034
"27",4.69783979916528
"28",4.61550863420544
"29",4.13989494494083
"30",3.70495048927465
"31",2.971879208062
"32",4.02565221197453
"33",4.70679960985231
"34",4.60633937910489
"35",4.1503639911323
"36",3.69504146674098
"37",2.95330611240533
"38",4.0290190263966
"39",4.70128385203354
"40",4.61835798972024
"41",4.15185221324112
"42",3.70479092589178
"43",2.97915539313181
"44",4.02658556232874
"45",4.70031953082434
"46",4.61083931468323
"47",4.14806307496932
"48",3.70721158060959
"49",3.56238084156981
"50",4.18650099632198
"51",4.72131928727628
"52",4.53693329004083
"53",3.95855526643677
"54",3.33865331230849
"55",3.56344447597134
"56",4.20384968915718
"57",4.71080198924554
"58",4.54720951236347
"59",3.95974779275317
"60",3.31427325706067
"61",3.56474599769957
"62",4.19347764104027
"63",4.71053722502373
"64",4.55248424065001
"65",3.95386713100344
"66",3.33556269917023
"67",3.56061348639594
"68",4.19779997961581
"69",4.71809590828104
"70",4.54273425418052
"71",3.96814057154305
"72",3.3335246469954
