"","as.numeric.B_coefficient2."
"1",3.10100830654712
"2",4.11913429081911
"3",4.81182904801653
"4",4.6968241039075
"5",4.04131056969378
"6",3.50103616950946
"7",3.1005310721818
"8",4.12956469901504
"9",4.81714398345814
"10",4.6926362955328
"11",4.03597686596821
"12",3.48761061593699
"13",3.11639042691482
"14",4.0984492601281
"15",4.82939516193754
"16",4.68324986907664
"17",4.0271618862558
"18",3.49857077351071
"19",3.11588658521949
"20",4.10695353156194
"21",4.82043662040849
"22",4.69568171673391
"23",4.02829641497012
"24",3.5004118508827
"25",2.80170425973068
"26",4.12038085494802
"27",4.85504820918969
"28",4.79679412293919
"29",4.21770157704701
"30",3.58065621953142
"31",2.79574245265416
"32",4.11976314663149
"33",4.86925639263541
"34",4.78158391023817
"35",4.22336121726327
"36",3.5889933581493
"37",2.81165942247329
"38",4.111784187304
"39",4.88026835087868
"40",4.78480824748836
"41",4.23147190321939
"42",3.59135667993142
"43",2.81045401137508
"44",4.1129029985121
"45",4.85663787579843
"46",4.77912040197984
"47",4.24336416809125
"48",3.57943886815952
"49",3.39602712937468
"50",4.27914527750497
"51",4.88833487278878
"52",4.71499088074412
"53",4.04106646022876
"54",3.20397033301753
"55",3.3951191358694
"56",4.27656400086733
"57",4.8902604397057
"58",4.72040748478454
"59",4.03120285254744
"60",3.19489127945005
"61",3.38667970326289
"62",4.28792828901909
"63",4.88817648545473
"64",4.71007998018917
"65",4.05443779610197
"66",3.19415053278767
"67",3.39082500535224
"68",4.2817139991535
"69",4.89041967941459
"70",4.70893890065025
"71",4.06386243813407
"72",3.20972356411214
