"","as.numeric.B_coefficient2."
"1",2.44241937192438
"2",3.19207840604882
"3",3.864751195686
"4",3.63142093988032
"5",3.02668100235531
"6",2.80722380441886
"7",2.44564323099177
"8",3.17949800399945
"9",3.86793471465457
"10",3.62328522183455
"11",3.02434569718113
"12",2.8245647218001
"13",2.44320939991881
"14",3.18092439216702
"15",3.84876402549557
"16",3.62421391127913
"17",3.01612371907296
"18",2.82692573381884
"19",2.44408965576802
"20",3.17146352017928
"21",3.85983516261676
"22",3.63250329247511
"23",3.01427548195664
"24",2.83038828465129
"25",1.9189491227107
"26",3.18873409483549
"27",3.96912123505018
"28",3.83129539020907
"29",3.36067698029963
"30",2.94694834978549
"31",1.90990029106169
"32",3.17416378449083
"33",3.95042197439367
"34",3.83104990406017
"35",3.36849605064129
"36",2.93764628745388
"37",1.93081756436863
"38",3.18515853256779
"39",3.97255867273486
"40",3.83329818737248
"41",3.36922891224737
"42",2.93434592476656
"43",1.93082033710022
"44",3.16368998119287
"45",3.97487162419006
"46",3.82575377636305
"47",3.37064018776414
"48",2.93300095479248
"49",2.81959797633899
"50",3.52175033888034
"51",3.97887857686365
"52",3.70613901874882
"53",3.03282822605888
"54",2.29551045261995
"55",2.81074718764
"56",3.5010339838564
"57",3.99814555324574
"58",3.68069963744344
"59",3.04194605040679
"60",2.28754199472961
"61",2.82292766994466
"62",3.50380378075365
"63",3.98971507278761
"64",3.682954424308
"65",3.0016758387664
"66",2.29531379145541
"67",2.81340511569226
"68",3.52894814450389
"69",3.98897364542009
"70",3.69265360706342
"71",2.99713855767321
"72",2.29056664124681
