"","as.numeric.B_coefficient2."
"1",2.69094214696982
"2",3.63920768778045
"3",4.40248791781807
"4",4.2626215787264
"5",3.50391225102825
"6",3.06213143782333
"7",2.68201295255933
"8",3.62309506164232
"9",4.43003907113082
"10",4.24674223625053
"11",3.5181220624582
"12",3.0647743519906
"13",2.68791722961764
"14",3.63158441337767
"15",4.38990855839882
"16",4.26280683125657
"17",3.50894590180026
"18",3.07429408235552
"19",2.66875708550673
"20",3.65035693756294
"21",4.39514658843409
"22",4.25641950098413
"23",3.52392643312461
"24",3.0707737643705
"25",2.27281749724311
"26",3.629721396861
"27",4.48307254564137
"28",4.38955890243253
"29",3.78498338564252
"30",3.16985575328565
"31",2.25889396177883
"32",3.62373696303671
"33",4.47263804048981
"34",4.38171953420481
"35",3.7960576882797
"36",3.1611738087401
"37",2.27330735621793
"38",3.6341333499751
"39",4.48491585316627
"40",4.38635608442352
"41",3.77613129923196
"42",3.16565749419761
"43",2.29228008322104
"44",3.62317615854431
"45",4.48219462956481
"46",4.38319325801527
"47",3.78164357956991
"48",3.16087257887377
"49",3.00648298145312
"50",3.87232479573447
"51",4.49986341452236
"52",4.29721073887036
"53",3.51350041524991
"54",2.67495220112605
"55",3.01086655847726
"56",3.8578871102807
"57",4.50493234010042
"58",4.28009331444962
"59",3.5346588100343
"60",2.67748042715379
"61",3.00785061885936
"62",3.85650769517766
"63",4.50052845770042
"64",4.28695789843531
"65",3.54900239692384
"66",2.66784834884881
"67",3.00025707109968
"68",3.87872779922193
"69",4.49994062609353
"70",4.2874491374628
"71",3.53973925648242
"72",2.6638455239321
