"","as.numeric.B_coefficient2."
"1",2.59592614397446
"2",3.12136962185752
"3",3.63773804833912
"4",3.54200177052412
"5",3.03681462109192
"6",2.8293358076559
"7",2.60049330977754
"8",3.12527414905808
"9",3.63649403635338
"10",3.55626178467917
"11",3.05165036584601
"12",2.81997296506248
"13",2.58364920469499
"14",3.13003234310526
"15",3.65151977714318
"16",3.56879479338971
"17",3.0324481528148
"18",2.83286229816641
"19",2.59636285200086
"20",3.13874496431411
"21",3.62791914549691
"22",3.58878339077551
"23",3.02585034777256
"24",2.82776820690007
"25",2.17880762215219
"26",3.10072141947507
"27",3.74305249811213
"28",3.74541872649337
"29",3.33252574222151
"30",2.93997588986033
"31",2.16882454128592
"32",3.11239183834173
"33",3.7699553843406
"34",3.72557875721735
"35",3.32122142229192
"36",2.92542212968692
"37",2.1696752434171
"38",3.07662796263141
"39",3.7833056304485
"40",3.7164320774278
"41",3.32627568641244
"42",2.93636958029123
"43",2.16968908131067
"44",3.11621289318059
"45",3.75828250301752
"46",3.73569073487616
"47",3.32806541356636
"48",2.94360434858395
"49",2.93431341708112
"50",3.39208080071029
"51",3.77467613431525
"52",3.63040334296716
"53",3.01834181457017
"54",2.41598572713785
"55",2.93366045692064
"56",3.38299407946449
"57",3.7891087229097
"58",3.61422123326685
"59",3.0383038326627
"60",2.40268801244258
"61",2.93575917633507
"62",3.37436475540698
"63",3.78161992370175
"64",3.59565829156425
"65",3.043624138745
"66",2.40021871235523
"67",2.94265793889572
"68",3.38632210947378
"69",3.77308626445762
"70",3.62216648583896
"71",3.03763349712372
"72",2.40420854020112
