"","as.numeric.B_coefficient."
"1",2.15248789882114
"2",2.9794520197378
"3",3.32902040165122
"4",2.96340802730423
"5",2.69555701526668
"6",2.52994128811582
"7",2.22309829424038
"8",2.91955073489206
"9",3.39517176919225
"10",3.02845916377285
"11",2.7124779287963
"12",2.54681764393337
"13",2.18123085212785
"14",2.90930358068058
"15",3.37685976285575
"16",3.00345091393326
"17",2.71696013883262
"18",2.53782949214098
"19",2.11361011893194
"20",3.0042392430482
"21",3.37756501514651
"22",3.00815373130115
"23",2.64236457690602
"24",2.59438399380882
"25",1.6825009827858
"26",2.92124595022368
"27",3.47385291274531
"28",3.30522880396919
"29",2.9645593694576
"30",2.58792355091755
"31",1.75698591792548
"32",2.7044712274433
"33",3.55627835374692
"34",3.28612545199246
"35",2.98970462239184
"36",2.58394853680706
"37",1.58581704956782
"38",2.84238151650226
"39",3.52678023950847
"40",3.26321418600478
"41",3.01173715806228
"42",2.62365436178664
"43",1.66045567251235
"44",2.92949500027873
"45",3.49007000197558
"46",3.24905468912069
"47",3.00053965477139
"48",2.63458685041726
"49",2.53224842708898
"50",3.20507792461888
"51",3.53014819143463
"52",3.09975937152735
"53",2.66415480631249
"54",1.99127706218562
"55",2.49837507102247
"56",3.22800482722851
"57",3.53687741226282
"58",3.100991678129
"59",2.65016709122798
"60",1.89777706706538
"61",2.52770030023148
"62",3.21186650332419
"63",3.51060129849346
"64",3.1210134517753
"65",2.60811832797092
"66",2.0902167522569
"67",2.47532565572492
"68",3.27015171647202
"69",3.54692956502659
"70",3.09119194006627
"71",2.724513481914
"72",1.86944665001244
