"","as.numeric.B_coefficient2."
"1",3.46417753240164
"2",4.70420449713109
"3",5.54247569559995
"4",5.45405039046654
"5",4.71225584360241
"6",4.03238374228262
"7",3.45490825783617
"8",4.70503876188892
"9",5.54010209097544
"10",5.4511109005077
"11",4.7047622091156
"12",4.06046598282399
"13",3.46294478690165
"14",4.71691869433547
"15",5.54292803563948
"16",5.4324607323179
"17",4.73356342072793
"18",4.0540453340489
"19",3.45853483623609
"20",4.67917784887797
"21",5.54573044535626
"22",5.44266191007209
"23",4.71707256895234
"24",4.04536828246898
"25",3.16730304444197
"26",4.70191373279744
"27",5.5980933110136
"28",5.51146648946286
"29",4.89650808920395
"30",4.14409159944508
"31",3.17024532007525
"32",4.72033831599698
"33",5.56457373359831
"34",5.53158826777556
"35",4.89580109629201
"36",4.14854230331069
"37",3.16552296472971
"38",4.71686175412395
"39",5.56088688561051
"40",5.53303886778588
"41",4.89011426966347
"42",4.16467428449552
"43",3.1711390319534
"44",4.70986677326783
"45",5.56353307026919
"46",5.53264012921301
"47",4.88404845886148
"48",4.14876573970247
"49",3.74804555405647
"50",4.86698534862742
"51",5.58524749169626
"52",5.47201417759891
"53",4.7186651574902
"54",3.76967656861155
"55",3.75711218852068
"56",4.85714447520429
"57",5.58883539052239
"58",5.45905058299815
"59",4.74374922641079
"60",3.7594300492496
"61",3.7635275255763
"62",4.85258517619259
"63",5.59867075955128
"64",5.45882487937028
"65",4.73460203651655
"66",3.77660185959736
"67",3.74724000668743
"68",4.8642699814782
"69",5.59558782669473
"70",5.45167793339121
"71",4.74182004261155
"72",3.7840074494923
