"","as.numeric.B_coefficient2."
"1",2.84497113147172
"2",3.33275541257067
"3",3.69385246503255
"4",3.4436672376888
"5",3.02342522709503
"6",2.90623696560793
"7",2.8464620440292
"8",3.35566158697201
"9",3.67982195066432
"10",3.47875566349063
"11",2.97777203445775
"12",2.90249578171626
"13",2.85098087356465
"14",3.33916721309665
"15",3.6854322191098
"16",3.43836367673784
"17",3.03323066427008
"18",2.90128591073338
"19",2.83043303036055
"20",3.35515601726557
"21",3.67744152302861
"22",3.4619783950576
"23",3.00859059903192
"24",2.90771124182067
"25",2.52353066163641
"26",3.33443207185432
"27",3.77660077066824
"28",3.59479847169943
"29",3.25554756504882
"30",2.98598514716823
"31",2.50670170560918
"32",3.33820350009696
"33",3.78514991996631
"34",3.60171523745196
"35",3.25074020303638
"36",2.98814854968529
"37",2.51087533173972
"38",3.32926128880239
"39",3.77362161328907
"40",3.59576633009854
"41",3.24533408347914
"42",2.98916057938037
"43",2.50566561811748
"44",3.34540066668176
"45",3.77977783098483
"46",3.5900254519135
"47",3.23823461305271
"48",2.98852121810693
"49",3.14235167671506
"50",3.54217362704958
"51",3.77770550921385
"52",3.52122882332025
"53",3.00411963444518
"54",2.54865657558408
"55",3.13357768624394
"56",3.54013693768358
"57",3.78731459149646
"58",3.50622686470564
"59",3.02424942640358
"60",2.54880644782803
"61",3.13849570799602
"62",3.51981249742389
"63",3.81436002473599
"64",3.50787934445866
"65",3.00460605750894
"66",2.56645652742378
"67",3.13591687143423
"68",3.52809865563123
"69",3.79314822474939
"70",3.49911885820312
"71",3.00863245775828
"72",2.54652485478165
