"","as.numeric.B_coefficient2."
"1",2.93612073881724
"2",3.77029202883929
"3",4.40759398391982
"4",4.21221571558016
"5",3.51731384492332
"6",3.18488478507665
"7",2.9335991869304
"8",3.7386836903091
"9",4.43595198233326
"10",4.21206060861421
"11",3.54324761098064
"12",3.18118309706196
"13",2.9441516576737
"14",3.77104580150689
"15",4.39998859092409
"16",4.21665582021316
"17",3.53944757271102
"18",3.17200756485754
"19",2.94622511545196
"20",3.76620090709906
"21",4.41449878475401
"22",4.2134473571645
"23",3.53653129126937
"24",3.17299170754118
"25",2.6368386606047
"26",3.76429687900256
"27",4.47452024054491
"28",4.31721132611219
"29",3.74208248832193
"30",3.26504348522206
"31",2.63748837463967
"32",3.7827844126187
"33",4.46833740414166
"34",4.31569128452767
"35",3.74668564017424
"36",3.25896522431575
"37",2.61888079501247
"38",3.74712979430139
"39",4.48914671795073
"40",4.31401944865536
"41",3.74376802021408
"42",3.25654740611251
"43",2.64114200347784
"44",3.74620774045658
"45",4.47044125679179
"46",4.32660707679767
"47",3.74014930256976
"48",3.25697065206666
"49",3.22559890506663
"50",3.9362409627987
"51",4.48657505539064
"52",4.24744390641102
"53",3.55235948533754
"54",2.87715817543822
"55",3.22563956208612
"56",3.93690436884922
"57",4.49385743717771
"58",4.23193306368083
"59",3.55720078968591
"60",2.86526552678706
"61",3.2113817956936
"62",3.94836248778342
"63",4.493803183648
"64",4.24673565698315
"65",3.53545719388663
"66",2.87132671364836
"67",3.21246791000353
"68",3.94474768170004
"69",4.49018953332578
"70",4.23099807985452
"71",3.54921871635963
"72",2.86845860691998
