"","as.numeric.B_coefficient2."
"1",3.0090886239034
"2",3.49790997110227
"3",3.76636444204028
"4",3.57049859672125
"5",3.27436006640202
"6",3.17123005653361
"7",2.99669291715646
"8",3.4990468079811
"9",3.76255693173527
"10",3.57343544904343
"11",3.26523717405279
"12",3.19119508462871
"13",3.00559483294782
"14",3.50224115335466
"15",3.75339288509385
"16",3.58054011913251
"17",3.2571512837263
"18",3.16781058318704
"19",3.0055454186554
"20",3.52325121119565
"21",3.75767366703736
"22",3.58110224753629
"23",3.26978241695138
"24",3.18586832702206
"25",2.66059726831363
"26",3.48443637094976
"27",3.85774034551994
"28",3.71618771864843
"29",3.49266334304767
"30",3.2721478115231
"31",2.67618255943919
"32",3.47706794012437
"33",3.84680306800472
"34",3.70525845930978
"35",3.48608565096895
"36",3.27250497693368
"37",2.68667380945819
"38",3.47634483739545
"39",3.84969859234614
"40",3.7069726417774
"41",3.48767879099349
"42",3.27432185435344
"43",2.67643866525685
"44",3.48295451403831
"45",3.85649527190042
"46",3.71842680184023
"47",3.46832660295111
"48",3.27932978491124
"49",3.30426758418081
"50",3.68883549324483
"51",3.86059172086696
"52",3.63218177975051
"53",3.26490464678312
"54",2.84703620452487
"55",3.29987521009131
"56",3.69490105280651
"57",3.86698554141783
"58",3.62907184980469
"59",3.2385340628715
"60",2.84783441515138
"61",3.2980932297315
"62",3.70737351385013
"63",3.85641739013127
"64",3.63229895930946
"65",3.26480536113335
"66",2.85006607498855
"67",3.31145608662017
"68",3.6769025491227
"69",3.8742315715903
"70",3.62685932930403
"71",3.23012592103363
"72",2.85273206113791
