"","as.numeric.B_coefficient."
"1",2.90591361998984
"2",3.67956903111186
"3",4.70401425095308
"4",4.42014787820903
"5",3.6534232498095
"6",2.87580522312954
"7",2.86830822570345
"8",3.66350739217748
"9",4.69267173136535
"10",4.41512458174027
"11",3.66516102354856
"12",2.87825789982959
"13",2.94897867678551
"14",3.67980534150323
"15",4.65167042923717
"16",4.45098124779844
"17",3.59558820892101
"18",2.95780410920326
"19",2.95110304483893
"20",3.68207516028663
"21",4.68726251159279
"22",4.43192581525397
"23",3.54310835950451
"24",2.96377294050533
"25",2.5153542706978
"26",3.64938650334708
"27",4.75465029384573
"28",4.56190124239319
"29",3.95960059813177
"30",2.90952107941736
"31",2.34341917173289
"32",3.90400136171251
"33",4.70143878504007
"34",4.5725641375084
"35",3.98622434707579
"36",2.91211241203188
"37",2.40453120283298
"38",3.76091254549976
"39",4.72289174299652
"40",4.58085558820436
"41",3.85118017625117
"42",2.98489355081456
"43",2.44431077284604
"44",3.72665380483702
"45",4.74455872351123
"46",4.56073610989791
"47",3.9809455744821
"48",2.91439564084389
"49",2.99212860347454
"50",4.00362571926146
"51",4.74737712048505
"52",4.47559922736671
"53",3.39318723766078
"54",2.64304659539223
"55",3.00955531767663
"56",4.05706555817952
"57",4.71919113291412
"58",4.52162557058508
"59",3.45643244080429
"60",2.60689753743286
"61",2.95931484787877
"62",4.06698132709443
"63",4.71261556571496
"64",4.53203905112049
"65",3.43858335383448
"66",2.63647113296621
"67",3.01795516628197
"68",4.04730993386732
"69",4.73434120725196
"70",4.49984783273412
"71",3.56338956603674
"72",2.58626927630551
