"","as.numeric.B_coefficient2."
"1",2.78781130770303
"2",3.8064458065571
"3",4.64590411261363
"4",4.4715523025101
"5",3.59126059531616
"6",3.13918556544442
"7",2.76856735362346
"8",3.82062115428763
"9",4.64701166367245
"10",4.45479804183389
"11",3.60793399677365
"12",3.14352541215306
"13",2.78405355842208
"14",3.79762251778752
"15",4.66448717956957
"16",4.45970837686233
"17",3.59044936846623
"18",3.14975840311931
"19",2.79025197638436
"20",3.79575642471328
"21",4.65526958715104
"22",4.46757992197138
"23",3.60315335905877
"24",3.1440809244817
"25",2.36119237632507
"26",3.80816861048056
"27",4.72759343943217
"28",4.56280657241281
"29",3.88496457872237
"30",3.24052197370692
"31",2.36366439204161
"32",3.80670380816483
"33",4.71752159032143
"34",4.57823575283888
"35",3.89414791914622
"36",3.23161500505461
"37",2.35705898053401
"38",3.80623170554139
"39",4.72820124979057
"40",4.56996788227299
"41",3.90241579173886
"42",3.24404635967953
"43",2.35073991184886
"44",3.81341721398338
"45",4.71309649664759
"46",4.57422028044371
"47",3.88805400886355
"48",3.24670609868443
"49",3.12585950482659
"50",4.05160476445174
"51",4.74427492095761
"52",4.50018861433672
"53",3.61141731575232
"54",2.74312451679455
"55",3.12403562955814
"56",4.05148467934382
"57",4.7494984133616
"58",4.48175637001797
"59",3.62388876254711
"60",2.72841624648894
"61",3.11674881821859
"62",4.05925548854337
"63",4.73244378465389
"64",4.49163125433267
"65",3.61749966297889
"66",2.71112182428407
"67",3.13480486295175
"68",4.02888922591416
"69",4.75506377386292
"70",4.49303835691068
"71",3.60827235727954
"72",2.74194278368784
