"","as.numeric.B_coefficient2."
"1",2.49610526591181
"2",3.00060439982452
"3",3.4631670334451
"4",3.23670176779131
"5",2.77973584039076
"6",2.71899070130839
"7",2.49943076267801
"8",3.01477328001981
"9",3.45965061881553
"10",3.25725584768368
"11",2.75015168363316
"12",2.72919915419621
"13",2.50173256445478
"14",2.99795543729432
"15",3.44845872641979
"16",3.26278673516098
"17",2.76067157535963
"18",2.72079998389405
"19",2.49642293589799
"20",3.01110791847389
"21",3.45679159618875
"22",3.25835153998909
"23",2.75008814483302
"24",2.72102230055182
"25",1.98799881359453
"26",2.99135060075131
"27",3.60002608882781
"28",3.45511370792546
"29",3.10763414722269
"30",2.82811184672551
"31",2.00724508127159
"32",2.97297543618394
"33",3.594142531231
"34",3.451938451347
"35",3.12783242855553
"36",2.82079513069281
"37",2.00279408914653
"38",2.9834760908715
"39",3.59838270105331
"40",3.45470485856118
"41",3.11352805009108
"42",2.82711868514084
"43",1.98320646055929
"44",2.99441474769505
"45",3.58240642598507
"46",3.4535848050156
"47",3.10969929088698
"48",2.82253583456928
"49",2.87147565200163
"50",3.30541911389263
"51",3.6036555286179
"52",3.32194042554759
"53",2.78476212743143
"54",2.20000175779721
"55",2.87923926802554
"56",3.29765486752954
"57",3.61977340966893
"58",3.31724710826194
"59",2.75334350418715
"60",2.23788842292596
"61",2.88119896750898
"62",3.2981636478679
"63",3.60861551598464
"64",3.30795960523543
"65",2.77349887854969
"66",2.21069942756989
"67",2.87981668603342
"68",3.30939777047301
"69",3.61346772116175
"70",3.32336028336454
"71",2.73461621611361
"72",2.20417570498823
