"","as.numeric.B_coefficient2."
"1",3.25806309622962
"2",4.44954222417396
"3",5.35744860896537
"4",5.31629963398169
"5",4.46416488772181
"6",3.73532430432189
"7",3.25059860221294
"8",4.46258185718895
"9",5.37821397550692
"10",5.29345500818351
"11",4.47108571567692
"12",3.73556880817046
"13",3.27482665986123
"14",4.43554756974641
"15",5.37110226176434
"16",5.31490352888879
"17",4.45765461432692
"18",3.72626884337549
"19",3.26684085189207
"20",4.44096407203969
"21",5.36776559151582
"22",5.31874130267247
"23",4.47237942823894
"24",3.72931102820325
"25",2.95292041536689
"26",4.46194099349829
"27",5.40597721077921
"28",5.38391869021107
"29",4.65979735024253
"30",3.83459140314986
"31",2.95665693027604
"32",4.45590221134834
"33",5.41513576798849
"34",5.38317496493935
"35",4.66628797716618
"36",3.81854398773547
"37",2.96378328750016
"38",4.44990320765192
"39",5.41418908285815
"40",5.37113598833311
"41",4.66645637490673
"42",3.82273134656533
"43",2.9596227681481
"44",4.46405066172228
"45",5.40090582321027
"46",5.38180402276609
"47",4.65677006052108
"48",3.8380746703356
"49",3.56038639037634
"50",4.60565763929752
"51",5.41809736365801
"52",5.32290628055858
"53",4.47838442768786
"54",3.45486777393769
"55",3.55507211589841
"56",4.61668290499493
"57",5.41192210606221
"58",5.33526964559335
"59",4.47322522953495
"60",3.43743640998976
"61",3.55120065429044
"62",4.61645852033234
"63",5.41671303833221
"64",5.32430303474478
"65",4.48031597403473
"66",3.44264069448712
"67",3.5478659913558
"68",4.61226484234975
"69",5.41357109117937
"70",5.3307576318274
"71",4.48315015650716
"72",3.44151328987058
