"","as.numeric.B_coefficient2."
"1",2.97572260216238
"2",4.03477167196332
"3",4.92058612498839
"4",4.80745584346177
"5",4.03017147420297
"6",3.41891563410079
"7",2.96671937945409
"8",4.05505258703016
"9",4.91662759076239
"10",4.84006202379757
"11",4.00245428523144
"12",3.43368639176084
"13",2.981087845402
"14",4.05603691649226
"15",4.92356975078792
"16",4.8280911200719
"17",4.01703210455711
"18",3.42837678085384
"19",2.9586452898863
"20",4.04808374797626
"21",4.9226241061068
"22",4.82694533200231
"23",4.01446680377428
"24",3.43053753152469
"25",2.58149507681704
"26",4.05292231758708
"27",4.97543905597961
"28",4.92572850703277
"29",4.27004667418043
"30",3.541075559379
"31",2.60359224890335
"32",4.05739926850502
"33",4.98716654656689
"34",4.91522592608604
"35",4.28335403678705
"36",3.53029833686917
"37",2.59462117735526
"38",4.04696362108289
"39",5.00759424284409
"40",4.91894181312677
"41",4.28235662186901
"42",3.54457539513414
"43",2.58088798127713
"44",4.064705112509
"45",4.96611851220955
"46",4.93360683588773
"47",4.26508924181074
"48",3.52897605006217
"49",3.30895196842751
"50",4.27930398577488
"51",4.98961718281285
"52",4.84593022835063
"53",4.03114687862225
"54",3.05137849116629
"55",3.29846897483748
"56",4.29016010951385
"57",4.99224177139828
"58",4.84748763838809
"59",4.02880824763361
"60",3.07464381650499
"61",3.30906539728105
"62",4.29504664005786
"63",4.98583150473913
"64",4.84962705223819
"65",4.04172831242049
"66",3.06629348690076
"67",3.30964836286254
"68",4.27890904788312
"69",4.99606984233238
"70",4.83545405786368
"71",4.05335390456714
"72",3.04896439029841
