"","as.numeric.B_coefficient."
"1",2.63779026303954
"2",2.91198079083799
"3",3.42020254611502
"4",3.73400468851472
"5",3.65277967904836
"6",3.26553380587802
"7",2.66689339798728
"8",2.89073555706793
"9",3.40188613416665
"10",3.7251132183473
"11",3.65651600439184
"12",3.26503532187887
"13",2.64976089102791
"14",2.8819601770192
"15",3.35038581162694
"16",3.80791838305005
"17",3.69446688305684
"18",3.21378724568364
"19",2.63698989323243
"20",2.91493723391197
"21",3.43185630971321
"22",3.69880908671018
"23",3.64942710109244
"24",3.26319683378072
"25",2.13604497624625
"26",2.89016885186816
"27",3.50922983073926
"28",3.91620146389209
"29",3.8704271052016
"30",3.35839917812402
"31",2.08194998207916
"32",2.93888284228675
"33",3.52192050496151
"34",3.88969548970967
"35",3.88408013910395
"36",3.34223300045138
"37",2.18540085044542
"38",2.87871414244767
"39",3.51365110089452
"40",3.9070759382339
"41",3.80911524947993
"42",3.38478013642239
"43",2.19150909869061
"44",2.92219391040732
"45",3.50982506661333
"46",3.8959750808066
"47",3.94078960791095
"48",3.29211587156913
"49",2.91335012998023
"50",3.20734413436703
"51",3.53705331080224
"52",3.77594365714267
"53",3.63788475956396
"54",2.88570006589608
"55",2.9294682423321
"56",3.14968813883627
"57",3.54822301165487
"58",3.76726071693739
"59",3.6889067950614
"60",2.91368343955192
"61",2.9231425937722
"62",3.19781844478588
"63",3.52576134996948
"64",3.83201254401106
"65",3.70443781099605
"66",2.84453723320503
"67",2.90779009973996
"68",3.15759574173982
"69",3.5555621705274
"70",3.79000359414131
"71",3.63943542139798
"72",2.92021938471067
