"","as.numeric.B_coefficient2."
"1",2.87519214915612
"2",4.00746236739642
"3",4.90134510188636
"4",4.79616418649112
"5",3.97442767576267
"6",3.32085625019269
"7",2.88465522375046
"8",3.99784543131761
"9",4.91033833448911
"10",4.77650300763565
"11",3.99838069627028
"12",3.3103158709178
"13",2.87346047417687
"14",4.00634416159546
"15",4.92157738590649
"16",4.78265395490592
"17",3.9903470215081
"18",3.31054718127766
"19",2.87256190159939
"20",4.01164109863143
"21",4.91001370194115
"22",4.78399668842376
"23",3.99707048739412
"24",3.31724608452332
"25",2.54364272886694
"26",4.01035779516672
"27",4.97133856967865
"28",4.87585598968973
"29",4.21848619601748
"30",3.39997344556481
"31",2.5474622143357
"32",4.01324137405597
"33",4.95439523015428
"34",4.88583925899235
"35",4.18981551448182
"36",3.42376569472853
"37",2.54996626286109
"38",4.01000251522237
"39",4.9661340454643
"40",4.89195268911273
"41",4.19488494774973
"42",3.40590423072733
"43",2.52925211238402
"44",4.03107114161182
"45",4.97455094469149
"46",4.87001538332612
"47",4.20172727443395
"48",3.40929727034847
"49",3.15679405901464
"50",4.20526704044335
"51",4.97990227527083
"52",4.7906138262466
"53",4.00329196948511
"54",2.9907105177742
"55",3.15823406206835
"56",4.21206787984944
"57",4.9777173398224
"58",4.8159076757621
"59",4.00585962447431
"60",2.97674836673013
"61",3.16553115032932
"62",4.20031140282528
"63",4.96959999848576
"64",4.81475888739463
"65",3.97663885909703
"66",2.98283731012841
"67",3.1568305531055
"68",4.20562710227576
"69",4.98599378471304
"70",4.81067605597059
"71",3.98918870558769
"72",2.98566816424574
