"","as.numeric.B_coefficient2."
"1",2.84908072053262
"2",3.30175235645239
"3",3.60142087344401
"4",3.46871008300838
"5",3.100760794082
"6",3.03723646551938
"7",2.84880399620878
"8",3.30688083389814
"9",3.5904905637654
"10",3.46008696260324
"11",3.08975013528181
"12",3.06020433427926
"13",2.86148410377744
"14",3.30114753160751
"15",3.59721551122441
"16",3.48347871469616
"17",3.0946089593768
"18",3.04272256559108
"19",2.86690313628412
"20",3.29372212290969
"21",3.58557119561641
"22",3.47302613114409
"23",3.08745557045726
"24",3.05624552257392
"25",2.47217080136038
"26",3.29855555763446
"27",3.70319252089944
"28",3.61939377528538
"29",3.36444500311956
"30",3.13603248624348
"31",2.48399865248789
"32",3.27893095957383
"33",3.70718001893104
"34",3.6116490674333
"35",3.3633916702401
"36",3.14431834858149
"37",2.47638451897706
"38",3.27908599698879
"39",3.71176513561945
"40",3.61103709689379
"41",3.35826832211463
"42",3.15571825975313
"43",2.49677603540761
"44",3.28033279599613
"45",3.70010577848745
"46",3.6158126113459
"47",3.35223683289165
"48",3.16204483837652
"49",3.18252999356039
"50",3.51694944349365
"51",3.73471162671415
"52",3.50485148272413
"53",3.10374844753244
"54",2.67620564087355
"55",3.18405471992817
"56",3.51979345155189
"57",3.72639270641822
"58",3.52052784385871
"59",3.10076814237425
"60",2.65878580965926
"61",3.18195787849194
"62",3.50524163565954
"63",3.72223118058307
"64",3.52042380836703
"65",3.083901622654
"66",2.65884388433574
"67",3.18879823040702
"68",3.51813193184422
"69",3.71847648587223
"70",3.50355629921578
"71",3.08847213025389
"72",2.65915872393859
