"","as.numeric.B_coefficient2."
"1",2.72234860761695
"2",3.525199302668
"3",4.21252038824341
"4",4.0603418164529
"5",3.36509729084025
"6",3.01640042622832
"7",2.72513454347777
"8",3.53050281473627
"9",4.21898057417154
"10",4.0569225714362
"11",3.37317459508108
"12",3.02170101947362
"13",2.72444311080318
"14",3.52367502095855
"15",4.21021533526139
"16",4.05065874283972
"17",3.36805757162809
"18",3.02638543370518
"19",2.72016069858343
"20",3.52476698177473
"21",4.20610391859275
"22",4.04889502250615
"23",3.38338074088204
"24",3.03356442572664
"25",2.35420854218461
"26",3.51645207159589
"27",4.2851871367253
"28",4.18119263150802
"29",3.61958141970123
"30",3.12152061828363
"31",2.33649949955863
"32",3.54159642500942
"33",4.2741199030927
"34",4.18953843803258
"35",3.62196279671711
"36",3.11303682421647
"37",2.35950578005726
"38",3.50039078337402
"39",4.28217892107318
"40",4.15986985353655
"41",3.63141575544559
"42",3.11179459180597
"43",2.35630389225679
"44",3.53246972540966
"45",4.28051580542463
"46",4.17827504697262
"47",3.6274025182233
"48",3.11370097013481
"49",3.028495228681
"50",3.75250684268664
"51",4.30514483124188
"52",4.08190603496385
"53",3.37414994969399
"54",2.6359596548296
"55",3.04204173011926
"56",3.73535862404818
"57",4.3122289091014
"58",4.08868056191466
"59",3.38433950410665
"60",2.65819772399031
"61",3.03027607451129
"62",3.74424092639764
"63",4.31250484102677
"64",4.09093367592878
"65",3.38342025434747
"66",2.66708806703036
"67",3.03448912380265
"68",3.74088426008709
"69",4.29477839694777
"70",4.09261723691512
"71",3.37528298476162
"72",2.67047111894443
