"","as.numeric.B_coefficient."
"1",3.4495334257415
"2",4.56452721023001
"3",5.38569977767426
"4",5.3674391441868
"5",4.46601364338628
"6",3.78095175271759
"7",3.48637931842755
"8",4.53371432933056
"9",5.39180185752965
"10",5.34623983595798
"11",4.53802423900057
"12",3.76274424635289
"13",3.45471967520747
"14",4.5482903068546
"15",5.39109695328158
"16",5.35068704656594
"17",4.56200770497569
"18",3.70056109160949
"19",3.42582157498912
"20",4.56084115535474
"21",5.39480106381808
"22",5.36455155431622
"23",4.55199550687534
"24",3.72245489587415
"25",3.12432834980672
"26",4.55845333096854
"27",5.44629368226191
"28",5.41086430046936
"29",4.77644765762862
"30",3.8187927035774
"31",3.11949602923924
"32",4.53832411649366
"33",5.44355892804629
"34",5.4240705563013
"35",4.83815433331508
"36",3.76308383837386
"37",3.05029474017536
"38",4.58846304032632
"39",5.43221818814937
"40",5.41400942984115
"41",4.83882483570012
"42",3.74921290392832
"43",3.16352543097609
"44",4.55650440838994
"45",5.42808129263708
"46",5.438113432455
"47",4.83257599776455
"48",3.75129009244977
"49",3.66212158069878
"50",4.70596729049836
"51",5.43632618013363
"52",5.39878737735734
"53",4.48782488090917
"54",3.52818778853441
"55",3.68291471127381
"56",4.70341205150618
"57",5.44223443869677
"58",5.38224562739341
"59",4.51094011044882
"60",3.49531382624286
"61",3.65591775096025
"62",4.68864295408542
"63",5.47473935643068
"64",5.35793433736085
"65",4.5579531240592
"66",3.43897956756205
"67",3.67688589990547
"68",4.66885043159775
"69",5.46795262100806
"70",5.35257398425792
"71",4.52684967473447
"72",3.47057561117142
