"","as.numeric.B_coefficient2."
"1",2.51221246029499
"2",2.97662240037973
"3",3.23212760977851
"4",3.07039000505636
"5",2.80719355932249
"6",2.79838103328127
"7",2.5036673282679
"8",2.97795486777309
"9",3.20856537943808
"10",3.0743258110088
"11",2.80926931297447
"12",2.81095708264122
"13",2.50049704103667
"14",2.98230872205401
"15",3.21706617197925
"16",3.04069511293415
"17",2.82563946162243
"18",2.80171880623344
"19",2.50638590460418
"20",2.95315851539125
"21",3.21991418851789
"22",3.04769430567957
"23",2.81332977311288
"24",2.80391638833291
"25",2.05421572098652
"26",2.94256426101254
"27",3.35452400039757
"28",3.27998753055511
"29",3.11579613581649
"30",2.90995158000872
"31",2.05086934967312
"32",2.95228197150802
"33",3.33907174986683
"34",3.2778258660351
"35",3.11109377033979
"36",2.90580150923302
"37",2.05625065379883
"38",2.93793212793402
"39",3.36781751236785
"40",3.2531749704129
"41",3.11954239309332
"42",2.91164646172731
"43",2.05594815789305
"44",2.94654374709443
"45",3.35165877788996
"46",3.2735230663181
"47",3.100379684205
"48",2.90052885074354
"49",2.84361380429832
"50",3.23981633662743
"51",3.38262605741272
"52",3.12338042020524
"53",2.80180755105856
"54",2.34085580258951
"55",2.85913157601389
"56",3.24301456899997
"57",3.38697042442294
"58",3.16058157027307
"59",2.76882715176587
"60",2.33911457980432
"61",2.85993561558606
"62",3.24654392327736
"63",3.39564272964106
"64",3.13164308805268
"65",2.79446039065591
"66",2.34395283019347
"67",2.85437120727302
"68",3.23542849900933
"69",3.38103605874628
"70",3.12542843051421
"71",2.80049516132187
"72",2.33691385576736
