"","as.numeric.B_coefficient2."
"1",3.30356218207578
"2",4.36869080527476
"3",5.10943039597334
"4",5.12512828887024
"5",4.42638560836317
"6",3.82867062067623
"7",3.3263377604665
"8",4.35683595189613
"9",5.12443711778989
"10",5.10798372646098
"11",4.443762164642
"12",3.84124043781664
"13",3.32785448685365
"14",4.35378402696833
"15",5.1230690017344
"16",5.11101199845479
"17",4.45646602361432
"18",3.83804485222132
"19",3.31955059106799
"20",4.34093379385999
"21",5.12471567822063
"22",5.10911164112885
"23",4.45022725584913
"24",3.82333150044201
"25",3.05045723921559
"26",4.37268366710792
"27",5.16126528470951
"28",5.18278025835722
"29",4.60796520242467
"30",3.92528259735071
"31",3.04001602370704
"32",4.34099435609713
"33",5.15813019455418
"34",5.18883709598512
"35",4.62693924288716
"36",3.90700211249668
"37",3.04320505833856
"38",4.37254851172365
"39",5.15844737983957
"40",5.18415329956759
"41",4.6033249680638
"42",3.91770827385717
"43",3.0450249526139
"44",4.35204334687286
"45",5.1740820703673
"46",5.1845975446257
"47",4.62018848394586
"48",3.90269488124601
"49",3.5932632981824
"50",4.4860028102565
"51",5.1849854987068
"52",5.11663260766561
"53",4.45749040405684
"54",3.56195778341286
"55",3.59525839988483
"56",4.50443795007968
"57",5.19140551037889
"58",5.10232207074307
"59",4.48407160324049
"60",3.56654070719523
"61",3.57730235082139
"62",4.50338718561025
"63",5.18639451956193
"64",5.11787147854582
"65",4.46302004407152
"66",3.57093722275666
"67",3.5881832671312
"68",4.50818092454875
"69",5.16942466316377
"70",5.1295675089379
"71",4.45696886896507
"72",3.57029598104079
