"","as.numeric.B_coefficient2."
"1",2.54664237907658
"2",2.94869779960709
"3",3.17925026586941
"4",2.93914749493857
"5",2.65792788719215
"6",2.69463017123302
"7",2.54903245851978
"8",2.93507097915565
"9",3.17761531869398
"10",2.93736769688111
"11",2.6555524874956
"12",2.71101747485558
"13",2.54909649719037
"14",2.95194209809991
"15",3.1745996995728
"16",2.93455143210565
"17",2.66064644822052
"18",2.70281968888922
"19",2.54643702597614
"20",2.96052957926707
"21",3.16750199922933
"22",2.92218032031749
"23",2.64362746337694
"24",2.72191511369425
"25",2.05901247842812
"26",2.91582414108668
"27",3.31157870849601
"28",3.15117345599274
"29",2.97790882226928
"30",2.81473994268839
"31",2.08752326569033
"32",2.92425336465188
"33",3.31040214513405
"34",3.15336344533143
"35",2.97907466870276
"36",2.80297357385265
"37",2.07839433867038
"38",2.92753368011813
"39",3.32070855844207
"40",3.15013799082392
"41",2.97290565404564
"42",2.82248578361503
"43",2.09951981256746
"44",2.91712567441243
"45",3.3231304575513
"46",3.15993843890938
"47",2.96894479838286
"48",2.82751176688902
"49",2.88623992785294
"50",3.20814447726338
"51",3.3387578149044
"52",3.03823051516336
"53",2.62423913195879
"54",2.24310436499438
"55",2.88771861141098
"56",3.22447257992321
"57",3.34066896285854
"58",3.03538615381177
"59",2.64383978552999
"60",2.21844031346516
"61",2.8885190193407
"62",3.21983296928785
"63",3.33930161384826
"64",3.01723213847996
"65",2.65634044720429
"66",2.2338361823993
"67",2.89243034503812
"68",3.22189683809912
"69",3.34911118426435
"70",3.04466851195211
"71",2.64374510629412
"72",2.23321776825071
