"","as.numeric.B_coefficient2."
"1",3.69510549246803
"2",4.89536323287076
"3",5.7689074672082
"4",5.71872101928769
"5",5.00579759444945
"6",4.29785189806628
"7",3.68100508262687
"8",4.89799177489152
"9",5.7549290108291
"10",5.72294089652325
"11",5.00479073056162
"12",4.30200291094054
"13",3.68649963923714
"14",4.8863830170978
"15",5.7580752198991
"16",5.72426700306999
"17",5.01785898241664
"18",4.30388748675534
"19",3.70759175033002
"20",4.89509199851552
"21",5.75220959992154
"22",5.7279785072675
"23",5.01505538879359
"24",4.30215038099961
"25",3.43535407325441
"26",4.9122759667519
"27",5.79685176637407
"28",5.77373472178024
"29",5.18595654373079
"30",4.39277293374704
"31",3.41690866921463
"32",4.9045097400597
"33",5.78686008680825
"34",5.78000349643309
"35",5.18538088915342
"36",4.39605695374689
"37",3.4247121020172
"38",4.91622991917914
"39",5.7987582422911
"40",5.78090361745515
"41",5.19691597457086
"42",4.38671469758426
"43",3.42274090556584
"44",4.91966909651526
"45",5.77811438913773
"46",5.78216555011037
"47",5.18708444623172
"48",4.3874187298012
"49",3.98606583276646
"50",5.04181203976751
"51",5.80156898432713
"52",5.73164499018389
"53",5.01084082301434
"54",4.04871615921466
"55",3.98177430752886
"56",5.03763446550829
"57",5.81060213645132
"58",5.7343718815368
"59",5.0289128547342
"60",4.04432750219516
"61",3.97282751812307
"62",5.04677899425683
"63",5.81349908893424
"64",5.73186986173067
"65",5.04369483379105
"66",4.05922068350823
"67",3.97338508398435
"68",5.04696960314075
"69",5.79675897904843
"70",5.73493461251121
"71",5.03114501004473
"72",4.04640420204649
