"","as.numeric.B_coefficient."
"1",2.52818776633683
"2",3.11746260135575
"3",3.02081637913569
"4",3.4178068259996
"5",3.36201455704512
"6",3.31249725628669
"7",2.44687123165138
"8",3.23852397210103
"9",3.01409014629652
"10",3.41643686042467
"11",3.38488749658501
"12",3.29205704789022
"13",2.49045083642763
"14",3.14647443890222
"15",2.99177933065179
"16",3.4321611367896
"17",3.37394731738668
"18",3.34216011770205
"19",2.5171145629031
"20",3.13161041245113
"21",2.99436290667017
"22",3.45388230651863
"23",3.33113242232089
"24",3.3504140131615
"25",2.01831155333999
"26",3.08864534692749
"27",3.18335741801334
"28",3.49288231464063
"29",3.60556097937249
"30",3.41705045244898
"31",2.03027309874036
"32",3.02331677001511
"33",3.24596313232219
"34",3.45042797691334
"35",3.62353406822704
"36",3.35394557820433
"37",1.99697174206312
"38",3.08919424292073
"39",3.21893554826346
"40",3.54175519685741
"41",3.63039848858582
"42",3.37466116892055
"43",2.01092951007503
"44",3.00588651013847
"45",3.2093408065426
"46",3.53298588928862
"47",3.61107113303236
"48",3.35253022032095
"49",2.86888913430909
"50",3.2342096247789
"51",3.2427712682493
"52",3.43793167372792
"53",3.3285644013419
"54",2.95871602758234
"55",2.84162748841459
"56",3.21299245292196
"57",3.28059490818156
"58",3.41745333461883
"59",3.31216179172673
"60",2.99308458614667
"61",2.85405190884564
"62",3.19175508270902
"63",3.24737417062156
"64",3.4478988503696
"65",3.34127646613715
"66",2.95411295190204
"67",2.87313261578581
"68",3.20192853033277
"69",3.26087845554957
"70",3.40728266254656
"71",3.4140360158205
"72",2.98280024044884
