"","as.numeric.B_coefficient."
"1",3.26706599895188
"2",3.91106120674436
"3",4.54570892986668
"4",4.54955480092939
"5",4.14377491794956
"6",3.5835587259215
"7",3.29521578573246
"8",3.85805325436611
"9",4.55882130185947
"10",4.54813924919714
"11",4.15740532758901
"12",3.59930974551018
"13",3.30079745630277
"14",3.87535535374688
"15",4.54774757144256
"16",4.59638421057522
"17",4.06885747328998
"18",3.60622220603691
"19",3.2819651981874
"20",3.88491542245003
"21",4.54284731053051
"22",4.57899911495087
"23",4.06334980129482
"24",3.62225399114784
"25",3.00423431070191
"26",3.84963685519654
"27",4.60609949630232
"28",4.66673560965531
"29",4.31591313790809
"30",3.6701744678935
"31",2.90280865897568
"32",3.96350582644121
"33",4.58641504313997
"34",4.67263989255706
"35",4.28587119436397
"36",3.66970705589347
"37",2.90596844681106
"38",3.92356801991884
"39",4.59823623487808
"40",4.66548618952612
"41",4.2544310358273
"42",3.68586312932399
"43",2.89576446556026
"44",3.95672373965947
"45",4.60165891833742
"46",4.66300287482679
"47",4.26420690841101
"48",3.68689686958111
"49",3.38463623818205
"50",4.13747513331929
"51",4.60678923905964
"52",4.58430013083683
"53",4.15678087989598
"54",3.29754269986385
"55",3.34479255481521
"56",4.14011933467656
"57",4.59739000096433
"58",4.60809922279033
"59",4.17958682807059
"60",3.27030548582166
"61",3.33488133803875
"62",4.14698154459885
"63",4.59507504650001
"64",4.60222606094103
"65",4.17076981412882
"66",3.27857382073991
"67",3.3290702719372
"68",4.18858341756821
"69",4.59266140943554
"70",4.59419788745735
"71",4.11708355407306
"72",3.29716335808169
