"","as.numeric.B_coefficient."
"1",3.07566448923417
"2",3.38641752348916
"3",4.37779048820021
"4",4.53539608555395
"5",3.97000401980797
"6",3.42526114164926
"7",3.02409212362041
"8",3.47884297103154
"9",4.38354070566097
"10",4.52971899613067
"11",4.04469610644013
"12",3.37773950341406
"13",3.05606699825174
"14",3.44652424517491
"15",4.36484063360025
"16",4.53452785708814
"17",4.03837021834704
"18",3.36492647789958
"19",3.03095077197881
"20",3.38502909055957
"21",4.38941107518181
"22",4.51986662379294
"23",4.09715579613404
"24",3.32143753796301
"25",2.75167191571773
"26",3.35226814108669
"27",4.45142028325076
"28",4.61193587978965
"29",4.21476412688706
"30",3.46767523319004
"31",2.71126645840113
"32",3.43540133695147
"33",4.40832638527168
"34",4.63238208736106
"35",4.31430629975533
"36",3.335309781817
"37",2.71769927061677
"38",3.47197032494306
"39",4.41265406024675
"40",4.64282931269758
"41",4.23796653442123
"42",3.41324514779426
"43",2.67759034126692
"44",3.45094361499619
"45",4.44291454804439
"46",4.60548837644256
"47",4.262261727367
"48",3.41378838906642
"49",3.16387639062844
"50",3.72716235062845
"51",4.42430022997823
"52",4.57206146759016
"53",4.08338604621005
"54",3.03084078344155
"55",3.14915463686478
"56",3.77531203133342
"57",4.39480297278634
"58",4.57584603011145
"59",3.98966378771508
"60",3.07512971716192
"61",3.13958517157621
"62",3.79972263748674
"63",4.41573068070974
"64",4.55856302584487
"65",4.12403168786683
"66",2.97597152727099
"67",3.20319006364338
"68",3.70093477429153
"69",4.43096977079162
"70",4.55910890261802
"71",4.12335592521439
"72",2.99993522709913
