"","as.numeric.B_coefficient2."
"1",3.34060332290191
"2",4.45930629634847
"3",5.25260838837796
"4",5.16117347991065
"5",4.45067299619033
"6",3.87816132102058
"7",3.34428185393089
"8",4.45357305306765
"9",5.26758802796649
"10",5.15343928157401
"11",4.45092351550636
"12",3.87195006122272
"13",3.34473206025361
"14",4.47472908131991
"15",5.2465410400839
"16",5.16622488931097
"17",4.43249963697705
"18",3.87655818387706
"19",3.3441676244115
"20",4.46324047820474
"21",5.23921992629814
"22",5.1852099992371
"23",4.44098775478262
"24",3.87530456968523
"25",2.9823543127671
"26",4.47481932249823
"27",5.31268750462189
"28",5.25458734481084
"29",4.66557989384764
"30",3.99284585775277
"31",2.99955141365713
"32",4.4586951165733
"33",5.31577773967042
"34",5.24465961692277
"35",4.67643490456232
"36",3.97252509372262
"37",2.9978485452076
"38",4.46035613294747
"39",5.31335559967918
"40",5.25442789709573
"41",4.67705541532827
"42",3.98976889701072
"43",3.00825464563148
"44",4.46995473214425
"45",5.29825918255051
"46",5.26325197436699
"47",4.6606418157428
"48",3.99699904133604
"49",3.67617609505943
"50",4.66473463649066
"51",5.31517093091836
"52",5.17920517090427
"53",4.46713514871799
"54",3.53884532240205
"55",3.69227680089599
"56",4.63463107306604
"57",5.33202174723141
"58",5.18043973005747
"59",4.45947326414688
"60",3.54648493470601
"61",3.69798916098475
"62",4.65052352784195
"63",5.32824337384609
"64",5.18024334034456
"65",4.45473568736144
"66",3.55430161374144
"67",3.68877505002087
"68",4.6626339087943
"69",5.32017480542966
"70",5.17305830243635
"71",4.46492523675637
"72",3.53907017594237
