"","as.numeric.B_coefficient2."
"1",3.15393131316511
"2",4.40476460652132
"3",5.30873447343982
"4",5.19743839692557
"5",4.3817536268071
"6",3.73826227664295
"7",3.14494543704174
"8",4.3959708855017
"9",5.31105660679533
"10",5.19625687949069
"11",4.36730563458082
"12",3.74698493959856
"13",3.16919165820962
"14",4.40177684197988
"15",5.31940969238935
"16",5.17923758826368
"17",4.38731963272545
"18",3.74687195895184
"19",3.14557764496167
"20",4.41490964136918
"21",5.31209776341729
"22",5.17198351144502
"23",4.39857431465043
"24",3.72774416340752
"25",2.82313393260461
"26",4.39360092146052
"27",5.35701854716707
"28",5.28450127796259
"29",4.60969966917383
"30",3.85684534158538
"31",2.82072880381371
"32",4.4110616985828
"33",5.3657808154813
"34",5.27442400812926
"35",4.5997950651349
"36",3.84181276274824
"37",2.81721934918072
"38",4.3997385996189
"39",5.36810979381179
"40",5.27340841586368
"41",4.61079582589512
"42",3.84018604809673
"43",2.82617469454172
"44",4.40033154665117
"45",5.36460096802082
"46",5.272125194644
"47",4.60717316618334
"48",3.83709685028449
"49",3.47294599597582
"50",4.59712170692733
"51",5.38675315077841
"52",5.19543634526313
"53",4.41430583404062
"54",3.41862662519004
"55",3.47732485087856
"56",4.57568082691229
"57",5.39122206799347
"58",5.18948749446845
"59",4.43113118284958
"60",3.41065850625884
"61",3.48036373066375
"62",4.58710169094123
"63",5.3953389212851
"64",5.20343129946937
"65",4.39880683228387
"66",3.41218769039613
"67",3.46562583680441
"68",4.60893527255896
"69",5.37529063631144
"70",5.20117506779645
"71",4.41578197165057
"72",3.40314903410498
