"","as.numeric.B_coefficient2."
"1",2.62258634981342
"2",2.90759694932683
"3",3.05009773678149
"4",2.74825723864968
"5",2.57743465914433
"6",2.70751477998437
"7",2.63050144237169
"8",2.92132786397172
"9",3.01628830813484
"10",2.76175276349052
"11",2.58304249072252
"12",2.7013990146967
"13",2.61125236519341
"14",2.94254056537387
"15",3.02343429099254
"16",2.76289796231089
"17",2.56761572682155
"18",2.7013965536697
"19",2.62714531673643
"20",2.92278219260856
"21",3.04868432761883
"22",2.75779429595773
"23",2.56857331347509
"24",2.69693216554558
"25",2.18622843923237
"26",2.92098394651057
"27",3.17451985499038
"28",2.97373453492062
"29",2.86399601724576
"30",2.80113122206503
"31",2.19545794359904
"32",2.92445912301215
"33",3.18154721174386
"34",2.97555798222962
"35",2.84276318247165
"36",2.81939895450527
"37",2.19376926958901
"38",2.88701206942293
"39",3.17596252899379
"40",2.99330262845334
"41",2.83886949376547
"42",2.80043623640277
"43",2.19745953659352
"44",2.90583138402321
"45",3.17342321001521
"46",2.96869263593943
"47",2.86228446650888
"48",2.81098586795428
"49",2.95020058651221
"50",3.15965602451372
"51",3.21219727392099
"52",2.84604802884368
"53",2.54867028318563
"54",2.25924219927078
"55",2.94570397878749
"56",3.17163607570776
"57",3.20992119804157
"58",2.86932565678193
"59",2.50872572147415
"60",2.27215638706721
"61",2.94367837707727
"62",3.16178292209601
"63",3.21509173605638
"64",2.84545608026441
"65",2.5457126283918
"66",2.26114266089351
"67",2.9470658493288
"68",3.18309942114609
"69",3.19136754323962
"70",2.84539240509647
"71",2.5515452430829
"72",2.25634247131773
