"","as.numeric.B_coefficient2."
"1",2.75932220437414
"2",3.27080097569262
"3",3.6109693240094
"4",3.42194975369387
"5",3.00003072498686
"6",2.8977718421586
"7",2.75327697713137
"8",3.28438655482987
"9",3.63228410099948
"10",3.41107837237564
"11",3.03386508926833
"12",2.89794399740586
"13",2.73923135691183
"14",3.26709500784323
"15",3.62620818634243
"16",3.43842143927769
"17",3.00404926756144
"18",2.90957788232698
"19",2.76463599700292
"20",3.26458569658564
"21",3.61148927056188
"22",3.43105109044181
"23",3.01318189309262
"24",2.8998377324663
"25",2.41619210081833
"26",3.25056137761881
"27",3.7164787675633
"28",3.5768356189367
"29",3.24033471095731
"30",2.99359525453815
"31",2.43717979495636
"32",3.25589813750126
"33",3.71960774144307
"34",3.57662042748056
"35",3.24476170998483
"36",2.99213330321498
"37",2.40571970184852
"38",3.26223383653717
"39",3.71760558603299
"40",3.56796097995282
"41",3.24751739523345
"42",2.98876723057968
"43",2.41693320115632
"44",3.24113517423505
"45",3.72118982288448
"46",3.57553852306446
"47",3.24265950341017
"48",2.98224701493992
"49",3.0510698551155
"50",3.47059403477199
"51",3.74516761246449
"52",3.46527629248706
"53",2.9817488319495
"54",2.56385882919914
"55",3.03902193207013
"56",3.46545724416478
"57",3.73666421256143
"58",3.48177732675226
"59",3.01482801607383
"60",2.54843459034783
"61",3.04477539056483
"62",3.47813090219687
"63",3.74192435701794
"64",3.46255066382221
"65",3.01936352282972
"66",2.55791628157091
"67",3.04554974871709
"68",3.46235764119359
"69",3.75291961828469
"70",3.45776415987229
"71",3.00029196894316
"72",2.54448510647164
