"","as.numeric.B_coefficient2."
"1",3.22596673837581
"2",4.2670393827414
"3",5.0154604143319
"4",4.89864951178304
"5",4.17526664498829
"6",3.6038973446158
"7",3.22091984456697
"8",4.2690892838689
"9",5.00591577202926
"10",4.8925707369632
"11",4.18553707528268
"12",3.58905369969397
"13",3.2293421135469
"14",4.2659442521355
"15",5.01164644041909
"16",4.90584959313935
"17",4.19098273659465
"18",3.59986279587355
"19",3.21992028221694
"20",4.27295384024461
"21",5.01000799045776
"22",4.90529150310148
"23",4.18857937883931
"24",3.58980775284159
"25",2.87403403399581
"26",4.25978908840078
"27",5.06548245162384
"28",4.99831453145028
"29",4.3893890003462
"30",3.69395426430153
"31",2.87353398278642
"32",4.24921310185533
"33",5.0799363726375
"34",4.99009695814135
"35",4.40433072659427
"36",3.69917108012987
"37",2.87526413344697
"38",4.26491061911236
"39",5.06921431910324
"40",4.98983013450277
"41",4.41945966414489
"42",3.69754295633045
"43",2.87266024942335
"44",4.26023960949579
"45",5.0674869048132
"46",4.99860512009195
"47",4.40034572031593
"48",3.70760679252265
"49",3.55305193316726
"50",4.45797786560214
"51",5.07662789467573
"52",4.91875308692021
"53",4.18204060773373
"54",3.2526201349661
"55",3.54065037459541
"56",4.46632290396103
"57",5.08034709516408
"58",4.92354628640078
"59",4.19633467553871
"60",3.2373258679341
"61",3.56143488087221
"62",4.45716714277489
"63",5.0824498421494
"64",4.92252935355534
"65",4.17790230147219
"66",3.24758668906891
"67",3.54822693740158
"68",4.46390370931566
"69",5.08398170987289
"70",4.91721232260731
"71",4.19994618854009
"72",3.25980703635397
