"","as.numeric.B_coefficient2."
"1",2.894861356902
"2",3.74496913329065
"3",4.47862771205158
"4",4.33521859919916
"5",3.64708410497426
"6",3.22099640622521
"7",2.9049416969764
"8",3.7379253994797
"9",4.47562830491989
"10",4.33804990093201
"11",3.64230899753671
"12",3.21929811308872
"13",2.89200353778791
"14",3.72783869706765
"15",4.47074629102809
"16",4.34657946816466
"17",3.63526580099418
"18",3.2149582451419
"19",2.89472721209386
"20",3.7520594720841
"21",4.46530914913961
"22",4.34571737506862
"23",3.65982386906925
"24",3.20517890283953
"25",2.50680734277488
"26",3.73744210592326
"27",4.55365296422416
"28",4.46908604853859
"29",3.90493651037021
"30",3.33473817794529
"31",2.50523791176285
"32",3.73904835880605
"33",4.54214703442572
"34",4.4607368448268
"35",3.90778140255079
"36",3.32613697124124
"37",2.51182944005187
"38",3.7434257613377
"39",4.53926662384092
"40",4.4500010510518
"41",3.89995262791248
"42",3.31916834285492
"43",2.50033488212223
"44",3.75535677888059
"45",4.54483044735635
"46",4.46185974769646
"47",3.90147973129453
"48",3.32609353327132
"49",3.21356286184006
"50",3.95467031448663
"51",4.56209559483489
"52",4.37851959673931
"53",3.65325729572977
"54",2.85058402131375
"55",3.21963313250419
"56",3.94654474051173
"57",4.57049407393521
"58",4.35834114268192
"59",3.66372099556774
"60",2.85729743081186
"61",3.21268583691595
"62",3.97766654771234
"63",4.55707198513186
"64",4.38447704208989
"65",3.66891852387733
"66",2.84244324585428
"67",3.22102696409807
"68",3.9577668184558
"69",4.5703214454595
"70",4.37752200652874
"71",3.65355215765301
"72",2.85858223631928
