"","as.numeric.B_coefficient2."
"1",2.58558770351085
"2",3.47816491841025
"3",4.25901648371015
"4",4.14923285769278
"5",3.3595556166715
"6",2.93911583595998
"7",2.573954629853
"8",3.49648356287211
"9",4.23864795483469
"10",4.15252614361571
"11",3.35606438696121
"12",2.93243980592447
"13",2.58757318890017
"14",3.48011883682976
"15",4.26587390516836
"16",4.13134063212715
"17",3.38842312075263
"18",2.93852931664591
"19",2.56519505873604
"20",3.49074289469821
"21",4.25976882992325
"22",4.14037595700849
"23",3.35022250746485
"24",2.9341002008972
"25",2.0936856163658
"26",3.48718151040213
"27",4.36495377026412
"28",4.29124060307815
"29",3.71324710709359
"30",3.06545342052427
"31",2.09090958956821
"32",3.45921332709788
"33",4.38559836752443
"34",4.27390886910881
"35",3.71635010508248
"36",3.05904058181561
"37",2.0846722345124
"38",3.46488320754981
"39",4.36738005086855
"40",4.2808083849541
"41",3.72848039061189
"42",3.04909924699567
"43",2.05585931903057
"44",3.49102962446655
"45",4.36865616346881
"46",4.29602287716968
"47",3.70276781289014
"48",3.06005992466046
"49",2.94498556313256
"50",3.79651603802304
"51",4.39245953365975
"52",4.16893834178478
"53",3.38154915881797
"54",2.43307534404546
"55",2.9593911939741
"56",3.79087671280185
"57",4.37423134077178
"58",4.18258565260626
"59",3.36380163804663
"60",2.42764759803165
"61",2.95146806958735
"62",3.80498720525374
"63",4.37317990025719
"64",4.17894823305337
"65",3.33977534088814
"66",2.44480958078559
"67",2.95776219607968
"68",3.79090462241343
"69",4.397690955218
"70",4.16677567545346
"71",3.38894275005673
"72",2.44915943845384
