"","as.numeric.B_coefficient2."
"1",3.17448365576494
"2",4.14475994019457
"3",4.91376215111136
"4",4.84825438631429
"5",4.14385502992295
"6",3.5999294157318
"7",3.15494540217901
"8",4.1633571418805
"9",4.92100613884422
"10",4.84198292378
"11",4.14416069944538
"12",3.59511831148728
"13",3.18272762029734
"14",4.15039109049829
"15",4.92743854606463
"16",4.85779992499539
"17",4.12318230065609
"18",3.59530479630335
"19",3.1666185315619
"20",4.14865719279591
"21",4.91258160865268
"22",4.85286276600414
"23",4.13582167700348
"24",3.59685422209165
"25",2.86298238520139
"26",4.1440228574241
"27",4.98926307463688
"28",4.93539378005425
"29",4.35839281238189
"30",3.68290943040162
"31",2.83749776578133
"32",4.14324774419052
"33",4.97538123338627
"34",4.95078612617997
"35",4.33479131548559
"36",3.69932904128562
"37",2.85867658300395
"38",4.16306352087455
"39",4.96274625103197
"40",4.95258751753447
"41",4.33650860331678
"42",3.69322903463858
"43",2.85699651467335
"44",4.14779673850938
"45",4.96783646133926
"46",4.92782328609802
"47",4.35464539830757
"48",3.68642602470675
"49",3.4616602175152
"50",4.33089481365607
"51",4.97641876652824
"52",4.88088000686462
"53",4.13046474472943
"54",3.28068678114927
"55",3.47784152892908
"56",4.31184585060749
"57",4.99604300573067
"58",4.85191104469847
"59",4.17088318639241
"60",3.27511482997365
"61",3.47360509969807
"62",4.32329947029615
"63",4.98186522923029
"64",4.8754734734098
"65",4.14344311318604
"66",3.29437755112986
"67",3.45445690010282
"68",4.34097548716028
"69",4.99075481616196
"70",4.88023463538018
"71",4.15663645892195
"72",3.29783444981797
