"","as.numeric.B_coefficient2."
"1",3.4344613498492
"2",4.52822873915158
"3",5.30270447107198
"4",5.15600662448735
"5",4.44135342198294
"6",3.88242576180919
"7",3.42918646479461
"8",4.53214445167219
"9",5.30031581174969
"10",5.16065529450597
"11",4.43394974866545
"12",3.89976900736067
"13",3.44253840742555
"14",4.51696662363243
"15",5.29558240394665
"16",5.1455714200752
"17",4.43069481010903
"18",3.8920158022503
"19",3.4240274330832
"20",4.53156592035329
"21",5.29655227087088
"22",5.15461737401343
"23",4.43811570980525
"24",3.89016412278831
"25",3.11567562076296
"26",4.52895992225032
"27",5.33685751095637
"28",5.23732178553513
"29",4.64168629281102
"30",3.98536296250164
"31",3.13153968077254
"32",4.53370988222554
"33",5.34147820162235
"34",5.23031515552202
"35",4.63856403773581
"36",3.99554498664732
"37",3.13015131431976
"38",4.5350825134688
"39",5.33736725836113
"40",5.23017323632984
"41",4.64472323338534
"42",3.98698963820239
"43",3.12436448797113
"44",4.53836756827897
"45",5.34075581442042
"46",5.22127479948515
"47",4.65110078222773
"48",3.98372767743304
"49",3.73784378487737
"50",4.69395838182256
"51",5.3687953382682
"52",5.15370969313769
"53",4.45843287607047
"54",3.61058784153238
"55",3.72615605946128
"56",4.69876786120008
"57",5.35419639224503
"58",5.1753533983933
"59",4.45498389780011
"60",3.60658017172744
"61",3.73780396380318
"62",4.69059997891231
"63",5.34860854854049
"64",5.16755984119095
"65",4.46810009859087
"66",3.59197185768475
"67",3.73087618551419
"68",4.69672576912436
"69",5.35777583522697
"70",5.16502139222756
"71",4.455945242441
"72",3.59470851753078
