"","as.numeric.B_coefficient2."
"1",3.19217017227571
"2",4.35189509511182
"3",5.11613333913204
"4",5.01099628242475
"5",4.24511723309615
"6",3.57775224796205
"7",3.19361362918181
"8",4.32853028596301
"9",5.12903733101758
"10",5.00815183571815
"11",4.24765827060126
"12",3.58458110751652
"13",3.19328324604763
"14",4.34236787871482
"15",5.12874051244157
"16",4.99611710042213
"17",4.24647610854202
"18",3.58022410399125
"19",3.19848857677698
"20",4.33468149556897
"21",5.14234139111289
"22",5.00444993521583
"23",4.24423852156268
"24",3.58592050381571
"25",2.93874954112198
"26",4.33289350929793
"27",5.18764768405512
"28",5.06061567916218
"29",4.42947187742068
"30",3.6529556505132
"31",2.93873358222597
"32",4.33195600481514
"33",5.17749352979787
"34",5.06319147254172
"35",4.42801839085254
"36",3.65723980304753
"37",2.92056763107562
"38",4.33631898098299
"39",5.17350101889946
"40",5.08094083705984
"41",4.41866522598958
"42",3.65508629232001
"43",2.92202253311498
"44",4.33873357552706
"45",5.17588542092671
"46",5.0781065175929
"47",4.40981724548936
"48",3.66584296100116
"49",3.44342857757237
"50",4.45929197114679
"51",5.20242625209813
"52",5.00351642988681
"53",4.27465085970479
"54",3.33628295264688
"55",3.43583875806597
"56",4.46592493430586
"57",5.18728227756367
"58",5.02500690211444
"59",4.24362207867331
"60",3.34517557719306
"61",3.43529873833971
"62",4.4888517141683
"63",5.18675330862133
"64",5.01458859117349
"65",4.26001155746706
"66",3.32778026105376
"67",3.42905814929201
"68",4.48025005001049
"69",5.18821031336754
"70",5.01080453838054
"71",4.25894296601851
"72",3.32271026643136
