"","as.numeric.B_coefficient2."
"1",3.52686631726338
"2",4.65544673166933
"3",5.46040872013363
"4",5.31126353255349
"5",4.53004020051906
"6",3.90558185462991
"7",3.52355967449001
"8",4.63272090253381
"9",5.46426616939701
"10",5.30792688866662
"11",4.52640810431772
"12",3.92486451283441
"13",3.52930865239796
"14",4.64332639480931
"15",5.46058738567604
"16",5.32478964494708
"17",4.51638522551404
"18",3.91636961315686
"19",3.53128685146536
"20",4.61270013255834
"21",5.46745583187085
"22",5.3225845385099
"23",4.4904871159282
"24",3.92029985512994
"25",3.27170966794976
"26",4.62037347493814
"27",5.51772897806408
"28",5.3708012371255
"29",4.71089116138849
"30",3.98353352400899
"31",3.25935146562201
"32",4.64696634203975
"33",5.50413381083122
"34",5.3762045115952
"35",4.70402662088834
"36",3.99767573532909
"37",3.26642373408377
"38",4.638609324984
"39",5.48525259615054
"40",5.38207007367146
"41",4.70471873488093
"42",3.99913745961273
"43",3.25743957099195
"44",4.62719783360488
"45",5.50364679614617
"46",5.37337405403026
"47",4.69629668411292
"48",3.99341448462564
"49",3.81106747255995
"50",4.78076297630604
"51",5.50054922862069
"52",5.33344108345248
"53",4.55171474332491
"54",3.65622842702529
"55",3.80448827319932
"56",4.76488493428301
"57",5.52219961969247
"58",5.32755046778982
"59",4.53986750699522
"60",3.65700824418666
"61",3.81397423408872
"62",4.75299315921109
"63",5.51674365074214
"64",5.33320244092908
"65",4.54646897444778
"66",3.66272720596018
"67",3.79327753941547
"68",4.79195766957507
"69",5.49762705626684
"70",5.32382961145136
"71",4.52692409113702
"72",3.66214852439814
