"","as.numeric.B_coefficient2."
"1",2.93558520818742
"2",3.29746622457785
"3",3.52634203575961
"4",3.34138530778575
"5",3.04933344695277
"6",2.95224372100117
"7",2.94910271516777
"8",3.27866589061296
"9",3.49450804383996
"10",3.34999914550581
"11",3.05799607105222
"12",2.95169717181251
"13",2.94818895156462
"14",3.28490679412724
"15",3.49095965570095
"16",3.3511161825659
"17",3.04311732682116
"18",2.95114896973004
"19",2.94997073137722
"20",3.275075356274
"21",3.50010642265465
"22",3.35489056315831
"23",3.03926916710493
"24",2.95066389695109
"25",2.66652680139814
"26",3.28430159841247
"27",3.58096312127307
"28",3.48125410838403
"29",3.24628792048059
"30",3.01743868097734
"31",2.67024015689199
"32",3.27637130987144
"33",3.59118398260082
"34",3.47861110546121
"35",3.25186492096816
"36",3.0205441621371
"37",2.65658546951845
"38",3.27177230219741
"39",3.59192910149592
"40",3.49029219323426
"41",3.235741381515
"42",3.02793396770749
"43",2.66047146386037
"44",3.26555464321011
"45",3.60141396671722
"46",3.47533026939018
"47",3.25176706226631
"48",3.01779359884856
"49",3.19631270524746
"50",3.44030374303647
"51",3.60622903988148
"52",3.39720161021141
"53",3.04640330645238
"54",2.64054046854432
"55",3.19144617017823
"56",3.44862410777459
"57",3.60605876906304
"58",3.40767004774808
"59",3.04273299356329
"60",2.63345235588565
"61",3.19326094055699
"62",3.44482083937226
"63",3.61975180379406
"64",3.39773343795465
"65",3.05834047739733
"66",2.64105483024039
"67",3.1977691287401
"68",3.45150381897825
"69",3.60945968699927
"70",3.39540184080023
"71",3.04374299634603
"72",2.63492696675112
