"","as.numeric.B_coefficient2."
"1",3.2893561592273
"2",4.37001413755346
"3",5.19035175827338
"4",5.09682379595288
"5",4.30285503311783
"6",3.69750862431537
"7",3.27091949189438
"8",4.3632759346503
"9",5.19340508894659
"10",5.1092655639787
"11",4.30517425898168
"12",3.6965924095134
"13",3.28326168301787
"14",4.36339583245864
"15",5.19734051065505
"16",5.08909910737486
"17",4.31988517223923
"18",3.6893931815008
"19",3.28221872156439
"20",4.35194553225718
"21",5.19459219544612
"22",5.10650227324597
"23",4.31816470751937
"24",3.70066700693534
"25",2.97078628268968
"26",4.36189903935915
"27",5.25054746892567
"28",5.15503505255045
"29",4.51799678338797
"30",3.79953823957105
"31",2.94950148095548
"32",4.37388455285625
"33",5.24627382407331
"34",5.16112297837682
"35",4.52497087727712
"36",3.78586982797852
"37",2.97245284043977
"38",4.36138410116586
"39",5.24980815688144
"40",5.1758986488902
"41",4.52543431091176
"42",3.79060003943344
"43",2.97077346320769
"44",4.36037087770777
"45",5.249624787528
"46",5.16901214873735
"47",4.52004194367498
"48",3.77970873695956
"49",3.57388339065137
"50",4.54955538706279
"51",5.25058533670449
"52",5.10663830492736
"53",4.3277418933903
"54",3.38232089343261
"55",3.57432516557608
"56",4.54664854681649
"57",5.25352981242387
"58",5.11419541444785
"59",4.31435919185722
"60",3.38174600276604
"61",3.57804074351893
"62",4.54096990059036
"63",5.24750314025674
"64",5.11653734867137
"65",4.29599619675688
"66",3.41042315875932
"67",3.57947443353179
"68",4.54131156416339
"69",5.24446310936686
"70",5.11283437853219
"71",4.32265816088247
"72",3.38662718106818
