"","as.numeric.B_coefficient."
"1",2.94552474516554
"2",3.40271626027658
"3",3.41371492335214
"4",3.60717230966254
"5",3.52746590415823
"6",3.24152299598748
"7",2.88311731889885
"8",3.45731267365551
"9",3.39420627008459
"10",3.63730032900025
"11",3.61199359840903
"12",3.1524599550637
"13",2.93408752749145
"14",3.44866513991493
"15",3.37826683474718
"16",3.60712810750631
"17",3.60445481809785
"18",3.16555540479325
"19",2.914476612275
"20",3.44845891920885
"21",3.40583621159536
"22",3.59116195981363
"23",3.58120790152337
"24",3.17458693600769
"25",2.57728047571018
"26",3.19813214393966
"27",3.61131514588532
"28",3.69765110160053
"29",3.81331129164247
"30",3.30853500136489
"31",2.56197882153164
"32",3.23927041136464
"33",3.61866238739174
"34",3.72331364590415
"35",3.78740803136665
"36",3.28363976019321
"37",2.52864148500844
"38",3.24934613629102
"39",3.55323793944968
"40",3.71424999917902
"41",3.77992786637065
"42",3.32122324955598
"43",2.52560152366147
"44",3.31322605493399
"45",3.5886791896757
"46",3.731542474573
"47",3.73457441563481
"48",3.36387978780619
"49",3.32523625928882
"50",3.52417973245733
"51",3.58330611903048
"52",3.6383266306285
"53",3.59223514450162
"54",2.71924595902666
"55",3.28267721472956
"56",3.57454583755549
"57",3.58166751608716
"58",3.6541181748832
"59",3.46755000636739
"60",2.72841484510633
"61",3.34147525932209
"62",3.49685439189459
"63",3.58429418894812
"64",3.64988526385511
"65",3.55878178595144
"66",2.75335094178165
"67",3.27036477090724
"68",3.54733334145954
"69",3.60930099881747
"70",3.66604479917084
"71",3.59347231807474
"72",2.79539408283602
