"","as.numeric.B_coefficient2."
"1",2.8892431049603
"2",3.80991597197441
"3",4.41070942467701
"4",4.23202807358595
"5",3.50711626445128
"6",3.18920100652287
"7",2.89389136506501
"8",3.78634273334523
"9",4.45598065772561
"10",4.20023426600696
"11",3.52257505447759
"12",3.16787279824426
"13",2.89891780421131
"14",3.79367500153483
"15",4.44824832142002
"16",4.22481621592372
"17",3.49618928441328
"18",3.17930373646738
"19",2.90706630618424
"20",3.78969605428481
"21",4.45424155607448
"22",4.22773436569191
"23",3.50073617361422
"24",3.16425097233746
"25",2.55765905973477
"26",3.78358644593053
"27",4.51500180700374
"28",4.31695941466786
"29",3.77580754651237
"30",3.26556800290979
"31",2.54119127844418
"32",3.80036829395508
"33",4.5159191066384
"34",4.33661268152719
"35",3.75558790140508
"36",3.2772537708724
"37",2.5501568901187
"38",3.78085741782014
"39",4.53031380837963
"40",4.32679821055569
"41",3.75896739934694
"42",3.26801335779618
"43",2.55721491480171
"44",3.784838264757
"45",4.51386577912071
"46",4.33697582108957
"47",3.7568056481997
"48",3.26379354830854
"49",3.20663459815873
"50",4.01235587130633
"51",4.52527897542411
"52",4.2420805257282
"53",3.53898433018493
"54",2.82347088646586
"55",3.21355631217891
"56",3.99144361047669
"57",4.5352533951046
"58",4.25026853447941
"59",3.50564259911186
"60",2.84416823436448
"61",3.20705837732711
"62",3.99367329923428
"63",4.53658415126728
"64",4.25571443382855
"65",3.53418239521877
"66",2.82224767201365
"67",3.21815700886394
"68",3.98739428049628
"69",4.53215300111119
"70",4.24989037757818
"71",3.53781157332529
"72",2.82659611917548
