"","as.numeric.B_coefficient2."
"1",2.85952553581302
"2",3.57143911522445
"3",4.17146256305698
"4",3.99393612380247
"5",3.41500465656623
"6",3.13022532605005
"7",2.85226343393753
"8",3.58517004280727
"9",4.17987729977771
"10",3.9930636311759
"11",3.41475012663591
"12",3.13581280192045
"13",2.85683806600356
"14",3.57636425012776
"15",4.17431002940197
"16",3.99750022478045
"17",3.41824657220941
"18",3.12482095508003
"19",2.85168671948113
"20",3.58158254244096
"21",4.1711385977159
"22",4.00019094152616
"23",3.41384173283104
"24",3.12403934660343
"25",2.54545786982476
"26",3.56318501487387
"27",4.24577335064453
"28",4.11694437270112
"29",3.61979080283497
"30",3.21735917860113
"31",2.52583619590479
"32",3.57576445647172
"33",4.24019190783743
"34",4.11142552532977
"35",3.61818606280619
"36",3.20782495872815
"37",2.54049652897341
"38",3.56139673218352
"39",4.24733696510841
"40",4.11844815705812
"41",3.64115251764355
"42",3.20891110523374
"43",2.53147736555348
"44",3.57030216900451
"45",4.23188180307967
"46",4.10903981361436
"47",3.63272010022715
"48",3.22425326087974
"49",3.13407392934545
"50",3.77657765942293
"51",4.25081656633848
"52",4.02514515680573
"53",3.40498142343989
"54",2.82490572185179
"55",3.14203198281941
"56",3.75200739896543
"57",4.25619624853959
"58",4.01976166107137
"59",3.43370819122079
"60",2.81323058337704
"61",3.13132541397
"62",3.76736473688807
"63",4.25106007541156
"64",4.02357213408616
"65",3.42328570286868
"66",2.79973464205797
"67",3.13598785871793
"68",3.7527751998311
"69",4.2688929974267
"70",4.00414587145154
"71",3.43130865860883
"72",2.81585156023019
